UYEISYERI_ID_MASK,revenue_tslope,visit_tslope,revpervisit_tslope
105449405,-126.7665714,-0.514285714,0.514095045
105449422,97.30628571,-1.314285714,39.43961172
105449474,261.7422857,-1.2,52.49394069
105449498,-25.21371429,-0.657142857,1.131025594
105509490,194.346,1.085714286,3.236595031
105600544,490.1488571,3.457142857,-1.0632194
105600602,-2.872857143,-0.542857143,1.022877595
105644343,-206.6202857,-3.028571429,-0.18210312
105644610,359.7971429,0.857142857,5.240865515
105683458,-50.88857143,2.714285714,-6.551037902
105683637,-4.890857143,-1.285714286,2.866765275
105797439,5.249714286,0.742857143,-2.448062794
105797445,37.35371429,1.2,1.299547619
105797500,-21.07885714,-3.285714286,12.95367675
105797502,2.78,-2.371428571,5.762876439
105797545,21.27,0.857142857,0.203546662
105797621,423.6942857,2.714285714,17.57656328
105834396,1115.863143,3.314285714,2.151319031
105834434,182.4397143,0.057142857,3.556691698
105834435,44.672,0.257142857,0.967111151
105834690,-50.41228571,1.4,-2.09674205
105834913,-52.91285714,-0.114285714,-1.449703601
105834946,-389.3482857,-3.428571429,-0.902474443
105878421,-248.5317143,-0.4,-7.947183208
105878522,-158.8048571,-1.4,-4.91395096
105984346,1402.120571,4.371428571,9.2474583
106119336,50.53,0.8,0.545597926
106119414,-689.7885714,-8.571428571,11.24575934
106208357,1082.934286,15.31428571,1.515411331
106208381,-29.61457143,-1.114285714,-0.148342857
106319446,-46.45314286,0.142857143,-3.997646035
106319512,233.4574286,1.628571429,5.52645757
106509388,-65.28685714,-0.657142857,-1.683308321
106543373,77.00685714,-1.428571429,2.622840126
106543374,57.06057143,1.428571429,-0.358734684
106543402,211.4622857,-0.2,7.249480653
106543487,-7582.930571,-25.17142857,52.09453838
106543488,92.09457143,1.771428571,-3.858267866
106670715,-3187.748571,-9.514285714,4.896707008
106670878,-205.822,-4.2,-3.373220467
106713330,-21.17571429,-1.6,3.446002696
106713381,86.43657143,1.514285714,-0.03502551
106713390,50.49771429,1.085714286,-22.91185974
106713396,-20.75114286,0.342857143,-2.325155388
106713428,266.6,1.371428571,10.32746673
106713471,101.7237143,-0.114285714,15.78604354
106765334,-2856.008,-0.257142857,-112.2185666
106805407,-50.71514286,-1.371428571,-1.101515127
106805408,75.796,0.457142857,4.388294633
106805410,-28.48857143,-1.228571429,0.217802412
106805411,137.0702857,2.371428571,1.776939988
106805412,92.66828571,2.571428571,-1.393071298
106805413,65.82371429,1.771428571,-0.997658686
106805414,-201.2048571,-10.31428571,1.891747701
106805415,23.85514286,0.457142857,0.197410598
106805417,12.62485714,0.771428571,-0.383033613
106805418,-0.426571429,1.428571429,-1.916539909
106805419,197.5542857,4.371428571,0.78175328
106805420,102.5411429,1.114285714,2.778424754
106805421,-31.68657143,-0.457142857,-1.312879076
106805422,327.4317143,7.342857143,1.561008663
106805423,66.44371429,-1.085714286,1.589516671
106805424,392.9668571,5.4,3.077762829
106805425,99.31457143,2.342857143,0.455792898
106805426,112.6277143,2.314285714,1.667005181
106805427,-162.8585714,-8.94E-15,-2.109952646
106805429,177.6357143,4.828571429,0.229094613
106805430,-1.186,0.828571429,-0.87983627
106805431,-201.6851429,-1.342857143,-3.031196336
106805443,56.55714286,-0.371428571,7.218496521
106805446,-3406.006857,-14.65714286,2.069306543
106951564,-2421.245714,-9.8,-12.61869861
106951589,61.96457143,1.942857143,-0.106155227
106951606,-48.452,-2.457142857,5.06404845
106951607,-728.3511429,-3.171428571,-6.36901268
106991384,626.3522857,4.828571429,3.990019106
106991385,34.96828571,0.8,3.347490476
106991386,74.42314286,3.485714286,-1.425713436
106991418,109.732,0.285714286,6.457421243
106991493,-80.32828571,-1.4,9.913934188
106991540,-30.87257143,0.714285714,-6.346656061
107045559,-76.10142857,-1.285714286,-1.8985802
107094495,-150.2728571,-3.657142857,3.014778637
107140417,23.52257143,-0.171428571,0.502488613
107140418,-78.862,-1.771428571,-0.810109091
107140419,-7.131714286,1.828571429,-5.068991969
107140420,88.72885714,0.885714286,1.148698526
107199383,-1604.502286,-46.68571429,-7.773630612
107199388,603.9462857,2.342857143,18.87792317
107199416,14.67457143,-0.514285714,1.035383117
107199417,-1.276857143,-0.028571429,0.197100417
107199418,-58.78314286,-1.142857143,-1.09950411
107247587,36.39314286,-0.8,7.757834227
107247592,2.742571429,-0.2,0.827030767
107247697,-59.05114286,-0.657142857,-2.961753968
107297347,33.20714286,3,-0.909052288
107346475,1452.795143,0.942857143,115.1830769
107401434,-59.72057143,-0.142857143,-4.40694666
107468573,78.48971429,0.514285714,2.175811224
107524574,9.277428571,-0.771428571,2.947469861
107568440,46.01228571,0.085714286,6.849418499
107618579,-47.36628571,0.4,-1.390433104
107656366,-151.9188571,-0.228571429,-1.010995588
107708425,-315.3705714,-8.542857143,-8.265634386
107906353,-79.28257143,-1.057142857,-0.628076037
107906401,-40.44028571,-6.857142857,5.284904188
107906402,-489.7688571,-4.171428571,-2.687364101
107906403,33.89771429,0.514285714,0.944756886
107906404,132.8111429,1.971428571,1.21376557
107906405,0.629714286,0.828571429,-1.694419202
107906406,159.8925714,-0.571428571,1.802550886
107906407,-4.96,2.171428571,-2.249569421
107906408,46.82342857,2.171428571,0.612203856
107906409,6.448285714,0.228571429,-0.257111553
107906410,54.86342857,1.828571429,-0.583610644
107974441,-1428.148571,1.314285714,-14.0527606
107974443,109.8297143,2.685714286,1.742010285
108009445,-100.9965714,-0.485714286,-1.084329139
108050401,4466.628571,14.6,35.12040816
108050427,303.9354286,1.057142857,15.6405771
108099406,-292.3142857,-0.228571429,-44.62575758
108141437,803.2857143,0.914285714,5.299360957
108141453,23.24057143,-0.828571429,1.013907295
108196397,-130.954,-2.4,3.849684394
108196448,5.803428571,-0.485714286,0.56477941
108281464,131.5862857,-0.085714286,1.618603077
108363350,-1173.66,-2.457142857,-9.288143982
108422472,-16.60942857,1.885714286,-6.269366327
108422511,126.6128571,5.257142857,-5.996161905
108422513,-1781.998286,-6.742857143,-2.970362282
108461337,5.636857143,0.314285714,-0.07610101
108461472,93.05628571,1.971428571,3.147801599
108496476,7.704,-1.714285714,1.942372886
108548394,112.6388571,5.028571429,-10.40019035
108648463,58.73942857,-1.6,5.895081583
108699510,23.34114286,-0.085714286,3.359366601
108890407,-263.1468571,-4.571428571,2.313453227
108890453,213.016,1.314285714,17.00707143
108967388,1233.004571,0.285714286,46.78840221
108967484,78.35714286,-0.057142857,9.064514533
109016631,168.1951429,1.114285714,5.257260601
109057506,-54.78571429,-2.057142857,1.427905499
109115457,207.9137143,3.428571429,1.155991068
109115458,392.9645714,4.085714286,2.570723557
109115473,24.03314286,-1.028571429,2.997119834
109115523,34.91628571,0.571428571,1.100898297
109154456,16.23685714,1.371428571,-1.023143741
109191430,1.556,1.342857143,-7.861760335
109191495,814.664,7.942857143,0.967594556
109191510,238.1705714,0.085714286,3.100331314
109191511,262.2628571,3.028571429,0.399622718
109239336,-33.57857143,0.257142857,-3.312418912
109239428,445.106,18.97142857,-0.874828516
109239603,-18.52371429,-1.742857143,1.519691759
109274538,2891.626571,7.514285714,-39.9451603
109334442,-12.61285714,-1.571428571,3.629498282
109334484,-789.8471429,-1.742857143,-15.66100099
109334530,89.30485714,2.028571429,-1.922374359
109334582,714.78,-0.971428571,40.94239111
109408421,43.05057143,-0.571428571,1.646105578
109408444,269.8134286,7.257142857,0.129416717
109512470,187.4757143,1.085714286,4.507076903
109512489,9721.752,47.51428571,5.403185702
109574489,-17.21514286,0.371428571,-2.952467537
109574492,167.7231429,0.371428571,3.210629551
109574517,152.7331429,-1.114285714,8.285514969
109619332,51.98085714,2.371428571,-2.001991204
109619582,5239.974286,65.37142857,0.039036335
109619600,-117.8328571,-0.371428571,-4.57691342
109708447,303.9694286,1.514285714,2.81800161
109708448,99.29285714,-0.457142857,3.100137966
109756368,1321.816286,8.457142857,4.448191528
109756554,67.02657143,4.428571429,-0.784839985
109818478,1850.789429,5.657142857,10.0991602
109818499,424.1057143,-6.571428571,14.97835942
109818501,-39.26485714,-0.685714286,4.813812554
109818502,156.7671429,-1.228571429,9.125005875
109818503,-423.6285714,-1.914285714,13.49452381
109818504,164.9974286,0.628571429,3.283557032
109818505,32.73,-1.571428571,6.904922514
109856462,-220.1042857,-3.628571429,-2.102359869
109856512,-785.7422857,-10.74285714,3.156469099
109894344,130.6128571,1.085714286,3.459054822
109894635,88.70742857,-2.371428571,10.40167209
109981761,124.3028571,1.657142857,4.306390476
109981790,72.24285714,17.82857143,-0.136860281
110044558,-1.763714286,-0.6,2.453348935
110044563,-6.593714286,-1.742857143,2.860009105
110084366,-24.74,-0.914285714,3.066527778
110084419,1508.205429,8.257142857,2.465180925
110084504,-143.8551429,-1.742857143,-0.102066945
110084568,27.22314286,1.628571429,-5.101961451
110119349,-86.238,-2.057142857,-0.357925784
110119391,80.91428571,2.685714286,4.930555556
110119512,458.2154286,-2.085714286,4.63633428
110168477,154.362,0.657142857,7.966524436
110206512,-82.59485714,-0.457142857,1.174206317
110206522,-30.41342857,-1.428571429,0.257414947
110341363,3966.02,9.914285714,10.61984233
110341372,239.9605714,4.114285714,4.026127518
110407334,-785.8028571,-11.34285714,10.67179147
110407574,17.90571429,0.085714286,6.256497732
110407683,2531.668286,3.428571429,1.049469844
110407740,475.0497143,3.028571429,5.763207483
110444441,-137.5494286,-1.6,0.349461184
110444443,-1.930857143,-0.571428571,6.890983128
110444527,115.1714286,-0.228571429,9.544714286
110491361,1435.844,2.285714286,17.64901738
110491363,-95.62571429,-0.685714286,-3.558300866
110491546,-271.9042857,-3.914285714,13.82448318
110491569,478.2505714,0.971428571,35.60987075
110533388,-99.79514286,0.2,-5.938144231
110533557,338.5754286,0.485714286,17.71769944
110533675,-145.7477143,-3.742857143,7.267656194
110533716,-251.7811429,-8.6,-6.674417184
110533718,285.5594286,1.685714286,6.779431933
110533726,124.4985714,-0.228571429,13.23546537
110533747,-84.72542857,-0.571428571,-1.525270672
110596458,20.33628571,-0.371428571,4.138079121
110596465,93.42857143,-0.142857143,12.85556277
110596481,658.6534286,1.342857143,44.44053247
110596526,-553.6297143,-2.828571429,-1.022208832
110596529,106.3317143,1.657142857,0.269182782
110596557,-14.60657143,-1.342857143,5.595680153
110596571,33.90285714,1.942857143,-1.331664169
110596599,-23.37285714,-2.285714286,3.384313116
110641413,157.686,0.228571429,27.22640363
110641523,98.9,0.257142857,3.34622664
110641566,-63.57685714,-0.971428571,-0.558564216
110641603,176.6782857,1,5.12132125
110641604,450.4528571,1.6,3.740496188
110675541,23.70828571,0.942857143,-0.293620362
110675579,82.87142857,-2,3.592455824
110774376,362.5168571,0.771428571,7.968118137
110774452,201.8791429,-0.342857143,16.13470527
110774535,-294.8428571,-1.571428571,-3.468148221
110774554,25.43085714,-0.828571429,11.82971702
110918507,308.8897143,0.285714286,12.00891438
110958333,334.8977143,0.314285714,24.66525741
110994582,-257.0585714,-1.457142857,-16.04738187
111049350,347.3045714,0.742857143,17.94798203
111049578,4.768571429,1,-4.075589089
111088374,70.43857143,1.342857143,2.07456447
111088521,84.85228571,2.285714286,1.514787229
111124347,-13.62342857,-0.285714286,0.65689966
111124420,-1200.958571,-2.171428571,-15.65126884
111161402,1522.841143,0.914285714,79.22157754
111197518,87.33714286,0.828571429,0.704219092
111197519,185.5042857,0.742857143,5.918182678
111197521,223.7342857,-0.2,14.34993473
111197522,141.9582857,1.342857143,2.674428388
111197523,11.97857143,-0.028571429,1.864082707
111197524,-38.68857143,-1.285714286,6.73014229
111197525,224.7942857,0.8,7.588365801
111197526,232.3422857,1.2,7.36366376
111197527,154.3482857,0.742857143,3.317013359
111247367,62.04428571,-0.971428571,9.154715832
111247384,162.4571429,1.142857143,4.997091944
111247483,6.135714286,0.428571429,-0.053492063
111285430,32932.12486,68.8,109.3235744
111285432,4906.950571,3.171428571,389.0160952
111285556,297.0525714,1.371428571,121.8128929
111285851,3096.931429,2.857142857,206.3182913
111285964,681.4188571,0.828571429,189.2952143
111286514,226.3411429,1.457142857,4.647690934
111326579,580.7251429,0.142857143,65.80538409
111368356,62.28542857,-0.028571429,4.393912712
111405414,180.5897143,1.514285714,5.78509132
111458507,497.98,5.114285714,4.269581259
111496508,-461.944,-10.57142857,-1.779728195
111542398,-36.89314286,-1.885714286,2.015802397
111542462,262.0708571,2.085714286,1.929982954
111617610,-14.58857143,-1.885714286,1.121720292
111734482,173.7708571,5.114285714,-0.377840344
111811477,54.26085714,0.8,1.9765788
111811544,-3421.374571,-3.514285714,-46.0332672
111853515,-15.18657143,-3.485714286,2.998413541
111886491,-181.5171429,-0.028571429,-8.771406563
111886505,-640.4754286,-17.88571429,-8.098605176
112030377,15.19142857,0.142857143,0.689834416
112030497,-85.00685714,-0.742857143,-5.507922439
112161420,660.1451429,5.028571429,2.74680265
112161547,-947.9808571,-3.885714286,-13.45236275
112266344,58.37971429,1.971428571,0.715610067
112427509,-23.74685714,0.228571429,0.481227651
112497360,-9.748285714,0.228571429,-1.831794372
112730423,-235.642,-5.314285714,9.400988251
113001452,-19.52571429,-0.428571429,-0.668658509
113042617,35.07828571,1.057142857,0.294443485
113073404,-7.041428571,-0.4,0.983743867
113073527,126.1471429,3.485714286,-3.851845064
113073541,-554.0077143,-7.428571429,1.76308257
113129358,-43.286,-1.457142857,-0.421850987
113129368,-89.924,-3.228571429,4.764609483
113129369,-33.38971429,-2,3.810551981
113129373,5.966571429,-0.342857143,0.689908633
113165488,-40.65628571,-1.257142857,-1.52546582
113865395,-196.5514286,-0.514285714,-14.31264286
115366408,12.15714286,0.057142857,1.360909091
115366681,-58.57857143,0.428571429,-6.827117192
116811330,713.7337143,5.514285714,0.596892199
116848479,54.56514286,-6.028571429,5.791709963
116848576,538.7308571,3.657142857,12.1594463
116892342,-38.45,-1.371428571,1.819326653
116892644,458.6751429,-7,14.58628696
116963389,-197.346,-2.4,-0.14119363
117090887,-45.38457143,-1.142857143,1.041884754
117091073,1275.872571,1.857142857,-4.43611214
117139567,109.8468571,1.428571429,1.143613526
117203502,1939.194571,2.2,-5.153077892
117203516,19.61542857,-0.742857143,3.525507571
117203541,171.4171429,1.314285714,2.937768558
117310330,-52.948,-1.085714286,5.415085281
117310331,-72.77,-2,14.64570258
117310332,288.2551429,-1.657142857,27.40139709
117421591,-4442.285714,-4.771428571,8.603101011
117500446,211.6822857,4.857142857,-1.512449985
117500510,148.2842857,-0.6,0.685186329
117538471,-429.0491429,-1.685714286,-2.640620831
117538505,-22.60457143,0.228571429,-2.024034799
117728462,131.6802857,-0.371428571,2.768729341
117728497,150.3671429,1.171428571,1.968339229
117765345,177.83,-0.628571429,49.21966465
117765444,16.57428571,-0.085714286,0.583846485
117805374,139.988,2.4,-1.717158782
118066390,2140.845429,-0.057142857,119.0600993
118066479,20.936,0.485714286,2.249090488
118066481,-37.95,-1.571428571,15.49090354
118177388,-664.8522857,-15.31428571,-8.803149082
118395402,80.49571429,0.485714286,1.991817069
118395530,-90.19171429,-0.771428571,-4.181436211
118446389,46.18342857,0.542857143,1.739599893
118506416,130.9454286,0.657142857,7.225063069
118506423,329.7648571,0.828571429,5.757385676
118506425,119.4194286,2.285714286,-7.46784531
118522426,-128.2051429,-1.428571429,6.044666519
118585359,62.76914286,1.828571429,-2.847376844
118682391,195.914,0.857142857,9.428853968
118682392,-75.05342857,-1.714285714,2.169457483
118682395,157.3157143,-0.485714286,17.73491087
118682397,118.03,-0.4,3.87343173
118682450,100.8788571,-0.085714286,11.40903829
118718352,44.27714286,0.8,0.61771596
118718353,-18.406,-1.514285714,4.113685714
118718449,150.5322857,1.114285714,2.986929568
118718525,-4.542857143,-1.257142857,6.448433187
118756381,13.70257143,-0.114285714,1.657264069
118756397,-238.1248571,-1.114285714,-7.720642124
118792429,-474.3542857,-7.485714286,-14.6095803
118792508,156.11,0.457142857,7.11280881
118792518,37.22857143,2.171428571,-13.47710526
118852465,90.28628571,1.742857143,2.008633673
118889383,-67.95085714,-1.057142857,0.300276897
118889437,-129.5697143,-2.914285714,-0.043761596
118927502,-26.86971429,-1.828571429,2.756174816
118927506,42.516,0.057142857,3.033792713
119057404,-24.24714286,-3.142857143,2.231341585
119057405,218.6637143,1.485714286,3.370632839
119057506,-127.0797143,0.285714286,-23.91490825
119057521,1403.096,2.742857143,13.77020334
119093345,53.18085714,-0.228571429,5.544124066
119093392,-44.83428571,-1.8,13.50717424
119093459,45.61371429,-0.942857143,2.850326369
119093464,2007.276286,-2.485714286,364.5551796
119213341,81.93485714,-0.057142857,5.575911347
119213416,228.8508571,2.571428571,3.647175552
119281405,-8.559428571,-0.428571429,0.650452381
119281440,503.5428571,4.371428571,2.009589372
119332525,1356.281714,3.971428571,8.065933627
119332538,17.768,-1.428571429,3.642559171
119332540,62.908,2.8,-3.756030715
119371382,164.3842857,2.057142857,4.081521445
119555348,77.734,0.057142857,9.053144444
119555402,438.0848571,7.885714286,0.916706178
119555412,60.09142857,-1.857142857,8.057722489
119727479,-10.15085714,-1.371428571,2.749028568
119799396,50.08571429,4.114285714,-3.012293956
119855385,350.1497143,0.142857143,18.53431449
119855483,1292.190571,2,16.66228395
120669422,188.0085714,1.257142857,11.00453247
120669433,-820.1222857,2.542857143,-122.5259649
120712416,-26.24885714,0.914285714,-6.470994898
120754358,96.26485714,1.428571429,0.873278428
120754359,18.1,0.228571429,0.109003608
120754484,143.9611429,0.6,2.391066261
120754493,-679.6042857,0.028571429,-118.3919184
120754517,482.8905714,2.057142857,12.93268717
120859401,1008.745143,0.828571429,88.41995114
120859403,-3312.571714,-3.942857143,-42.26665068
120988421,298.476,1.828571429,11.00316689
120988423,3.056571429,0.657142857,-2.123434808
120988437,88.52371429,1,2.452059793
121032393,3126.86,12.08571429,6.24428906
121811430,-91.32057143,-2.028571429,3.027510204
121811432,52.08428571,0.514285714,2.258970225
121957507,338.0454286,1.085714286,11.34964295
122025341,24.77428571,-2.485714286,2.931360624
122025363,-84.53771429,0.085714286,-8.282479021
122086361,151.5328571,0.657142857,7.345565568
122086461,10.16542857,-0.714285714,4.209889238
122086462,21.82628571,1.085714286,-0.985617034
122154546,-24.408,-1.942857143,4.069181012
122233387,-42.56628571,-4.457142857,6.361243788
122301536,96.95885714,1.685714286,1.21697243
122301649,-834.0874286,-5.571428571,21.96033555
122467335,-2.962857143,0.171428571,-1.606995465
122467341,-48.51485714,0.971428571,-1.694690216
122467377,554.7414286,8.571428571,-3.325557106
122467409,8.974571429,0.685714286,2.99152381
122513392,156.3242857,2.6,1.703622333
122576405,358.0191429,7.057142857,-0.71301313
122576421,-1536.215714,-1.657142857,-41.56151698
122639342,142.7605714,1.828571429,3.625539754
122804423,61.076,-1.714285714,18.02644007
122891376,103.9382857,2.028571429,1.955327166
122891424,27.57028571,0.971428571,-0.160977237
122891425,415.5791429,10.05714286,1.332746186
122946534,10.48142857,0.4,-0.425484684
122946556,67.89771429,1.285714286,1.038226776
122946558,17.02028571,0.028571429,4.39072449
122946559,252.932,0.114285714,21.87494977
122946563,118.0957143,0.971428571,1.476934894
122946564,127.958,3.285714286,0.516399162
122946566,5.114857143,-3.057142857,2.157463114
122946567,75.99542857,0.114285714,3.527689833
122946569,55.44,2.8,-0.779135575
122946574,93.25285714,0.457142857,1.787325094
122946582,96.35085714,2.142857143,0.935867711
122946584,-46.97371429,-0.514285714,-3.814705042
122946585,-171.45,-3.571428571,-0.156590702
122946586,-47.85028571,-1.142857143,-0.659271149
122946587,77.90685714,2,0.012012068
122946588,-27.41485714,1.4,-1.340232379
122946589,208.6748571,3.257142857,3.006621964
122946591,180.7351429,1.6,4.499692287
122946592,145.4157143,-0.828571429,4.677370686
122946596,176.702,1.085714286,2.921195186
122946597,-134.9571429,-0.114285714,-1.761775863
122946601,-13.74,0.428571429,-2.819443956
122946602,13.02657143,-0.285714286,2.165257653
122946604,61.32257143,1.371428571,-0.201536148
122946605,171.0645714,3.885714286,-0.160031198
122946606,162.8148571,5.8,-5.414327422
122946607,61.00257143,2.942857143,-1.341473743
122946613,-990.4325714,-4.542857143,-17.74376786
122946614,141.2005714,1.657142857,1.806738108
122946616,248.8688571,4.742857143,2.199914795
122946617,44.05771429,3.771428571,-1.810368918
122946620,845.8462857,14.77142857,0.885218115
122969353,-70.33342857,-2.371428571,-0.108688448
122969355,10.05057143,-0.6,3.119690643
123017472,51.44857143,0.057142857,3.481742712
123057346,-93.754,-2.314285714,-0.141935717
123136469,57.66371429,2.285714286,-1.499760926
123136498,68.87571429,-2.971428571,12.49241352
123136505,-21.88971429,2.085714286,-12.7375258
123218533,820.0171429,4.314285714,-35.21181505
123454153,-5902.699143,-33.02857143,-46.18890456
123454235,11429.45143,16.14285714,19.0361373
123495073,34.17657143,0.571428571,1.959738322
123495076,537.4668571,-0.057142857,73.31439499
123495105,2.151142857,-0.942857143,2.372433107
123558638,-4663.863714,-56.85714286,-21.34143975
123647525,56.61971429,0.971428571,0.966588095
123698460,-67.54885714,0.571428571,-6.134966987
123698461,-380.5362857,-2.428571429,-1.924669254
123698537,1727.782286,2.028571429,24.21671985
123827331,82.74371429,2.4,0.626509467
123827332,42.15,0.457142857,1.777959524
123827345,16.14085714,-1.257142857,4.341743878
123901463,-50.37828571,-1.6,-0.150613199
123957353,1520.420857,3.257142857,7.79009271
123957360,-62.99628571,-1.6,1.646378788
123957363,-39.05685714,-1.028571429,0.248781684
123957392,-477.3205714,-4.771428571,-1.454408965
124111451,8.296571429,-0.885714286,1.643438104
124178371,-47.30628571,-2.114285714,2.795277588
124178438,-6.807142857,0.457142857,-1.861691667
124297454,-4.87,-1.142857143,2.092555092
124404353,5.746285714,0.628571429,-0.655211146
124404357,-3.606571429,-0.657142857,0.60610957
124404358,61.11571429,-0.285714286,2.512867497
124404360,192.2865714,2.028571429,2.67472307
124404361,220.5245714,3.771428571,2.774863492
124404423,-3286.021143,-0.942857143,-31.56993461
124533368,146.2088571,2.457142857,1.542163246
124533459,104.7954286,2.571428571,-1.169248099
124533461,195.2845714,1.028571429,2.558988273
124690364,-4.838,0.171428571,-1.199063853
124690373,81.65057143,0.714285714,3.256246599
124755340,240.6397143,0.542857143,65.62421429
124755376,-126.8165714,-3.085714286,-1.158997613
124755455,-551.5928571,-0.028571429,-22.14616622
124811444,198.0968571,1.285714286,10.59591878
124908489,553.8294286,5.2,2.717547377
124999399,163.0365714,10.37142857,-1.728359501
125058489,61.628,-0.257142857,4.843332853
125110442,64.01828571,1.057142857,1.660393162
125157467,31.306,-1.114285714,2.992883328
125334357,-9.145714286,-1.2,2.213267347
125334454,-25.62228571,-1.2,0.114980385
125334472,729.9022857,0.371428571,25.11638095
125387429,79.18542857,3.714285714,-0.193093442
125443435,-72.70314286,0.571428571,-2.230633829
125443455,111.3468571,2.085714286,0.681025712
125443470,20.11971429,0.657142857,0.616407267
125483329,-0.772571429,0.314285714,-0.522290043
125560418,138.7262857,2.457142857,1.527917925
125605460,0.450857143,-0.971428571,4.228985294
125711367,49.94342857,0.828571429,1.358187747
125711446,-71.93571429,-0.828571429,-2.703413078
125711515,-21.79885714,-0.285714286,-1.438259201
125711520,-140.3062857,-1.8,-4.516432694
125997373,-361.1645714,-2.171428571,-9.481319379
126056367,-2079.698571,-2.8,-18.38301189
126056368,70.48571429,1.114285714,-30.46233382
126106415,473.38,0.657142857,-198.6448133
126365379,-110.6571429,-2.028571429,-2.736394558
126365485,44.67628571,1.714285714,-0.212962027
126433432,40.21285714,1.085714286,-0.404412598
126559366,35.74,2.314285714,-1.591365046
126604415,100.1762857,-0.457142857,15.86873237
126604423,-81.83714286,-0.485714286,-2.820170643
126604449,118.0728571,1.485714286,0.776110094
126604489,99.04685714,1.657142857,1.388046302
126647465,39762.49629,37.82857143,51.25090614
126699357,-59.78828571,-1,-1.331076252
126699469,214.9017143,1.228571429,1.904878307
126763395,-7.254,0.457142857,-2.10763665
126763398,-144.4777143,-5,4.156764442
126763399,-1385.056286,-4.085714286,-10.07754607
126856334,254.7885714,6.314285714,0.151214414
126856335,-12.94314286,-0.6,0.357095994
126856377,-37.60057143,-0.571428571,1.536544121
126856431,20.56342857,0.914285714,-0.276285714
126856451,100.556,1.314285714,2.238901535
126962345,-17.94142857,-1.028571429,0.633802248
126962457,-8023.468571,-35.08571429,-6.324202723
127011401,174.5962857,6.285714286,0.859574086
127011437,1131.638857,7.657142857,2.09456939
127011498,212.4537143,1.114285714,7.193185577
127076337,72.8,1.771428571,-1.239783863
127156430,-309.846,-10.14285714,-6.705119547
127156431,-586.7497143,-12.2,-10.35488
127156433,-691.3105714,-19.77142857,-7.974251627
127156452,-149.0485714,-5.142857143,8.189876552
127156504,-19.87171429,-0.742857143,0.269064293
127243402,116.2522857,0.114285714,7.782592517
127243403,85.60142857,-1.428571429,5.778323665
127243405,-18.68028571,-1.771428571,5.396109103
127243407,226.1057143,0.257142857,7.347982346
127243408,-157,-2.057142857,37.09914966
127243428,-3863.372571,-1.257142857,-44.61437105
127243661,103.226,0.142857143,9.127853175
127293349,66.12485714,0.485714286,1.701600462
127293466,116.4408571,0.971428571,6.980161905
127474438,71.69857143,0.914285714,-0.217692856
127474446,169.1317143,4.971428571,-0.124989032
127525371,0.485714286,-0.714285714,11.45872758
127525460,2.498285714,-0.114285714,1.390187755
127525468,-160.78,0.628571429,-6.46486274
127525470,2.901142857,0.257142857,0.110722644
127525506,26.38971429,0.857142857,-2.071204179
127626478,20.10885714,0.571428571,-0.729126782
127626480,129.8588571,0.828571429,6.228958503
127671426,49.31885714,0.285714286,3.378136643
127671427,197.678,2.514285714,6.37056108
127671469,-314.5865714,-1.828571429,23.5082013
127738364,1129.860286,3.514285714,11.24617063
127856464,-92.92342857,0.457142857,-2.819426791
127907462,175.4385714,0.914285714,5.993858316
127956514,75.08314286,2.028571429,1.156628179
128025445,2207.661429,1.114285714,314.4852472
128104375,1336.084286,6.028571429,-20.22463435
128104395,99.686,0.914285714,3.052150866
128197418,1730.263143,1.314285714,15.93825297
128197499,33.28685714,0.514285714,0.465386664
128197500,1.662857143,1.257142857,-3.087528133
128197518,48.03628571,3.542857143,-1.498088951
128489560,2140.258571,1.714285714,-83.23377324
128611360,-1177.165714,-11.74285714,-24.84768473
128611458,-97.996,-0.2,-5.858877719
128659440,-22.35942857,-0.457142857,2.083129626
128718329,42.06971429,2.342857143,-0.576219622
128718347,1105.129714,-0.942857143,9.642117932
128718433,-6256.141714,-1.428571429,-260.1009592
128762369,31.79142857,0.771428571,1.004271912
128762396,702.5974286,1.571428571,14.01696289
128762434,82.84485714,2,0.578096133
128762485,-48.14685714,-0.428571429,-1.880888058
128864508,-20.64714286,-0.457142857,-0.781905261
128864510,-15.32914286,-0.314285714,-1.734857143
128990351,-9.616,0.285714286,-2.533922696
128990402,-21.09085714,-0.714285714,-0.080845238
128990507,-152.6997143,-0.571428571,-2.996188818
128990531,2058.522857,1.2,58.76451561
128990541,3.075428571,1.685714286,-2.457312423
129050444,22.17142857,2.028571429,-0.744189491
129097355,1438.397714,2.771428571,1.949474185
129097358,-1771.801143,-4.314285714,-6.566559788
129176427,161.5085714,0.314285714,5.67393389
129176511,-21.67714286,-0.028571429,-0.890776417
129176553,-170.7485714,-1.914285714,0.374008066
129176556,107.7622857,0.142857143,5.20122521
129262443,285.3151429,1.657142857,2.415360082
129262471,43.084,1,0.019267637
129336353,-17.54571429,-2.98E-15,-0.695438881
129336522,20.676,2.228571429,-6.590974763
129364342,-16.44714286,-0.685714286,0.089980476
129415344,95.69257143,0.2,0.424950164
129415434,223.1934286,3.657142857,-1.315091322
129415476,69.34257143,1.714285714,0.627857984
129415477,42.33685714,1.114285714,0.561964793
129487476,102.8302857,1.285714286,1.886462956
129487542,-853.782,-3.171428571,-17.66170881
129615364,595.108,3.371428571,9.338308711
129663423,162.2814286,1.542857143,3.643554106
